Strain ID;Systematic gene name;Allele/Gene name;Single mutant fitness (26°);Single mutant fitness (26°) stddev;Single mutant fitness (30°);Single mutant fitness (30°) stddev;;;;;
YIL135C_sn1326;YIL135C;vhs2;0,9785;0,0833;0,9785;0,0833;;;;;
YIL136W_dma5309;YIL136W;om45;1,0305;0,0301;1,0305;0,0301;;;;;
YIL136W_sn2537;YIL136W;om45;1,0305;0,0301;1,0305;0,0301;;;;;
YIL137C_dma2371;YIL137C;tma108;1,0202;0,0347;1,0202;0,0347;;;;;
YIL137C_sn1707;YIL137C;tma108;1,0202;0,0347;1,0202;0,0347;;;;;
YIL138C_dma2370;YIL138C;tpm2;1,0057;0,0715;1,0057;0,0715;;;;;
YIL138C_sn565;YIL138C;tpm2;1,0057;0,0715;1,0057;0,0715;;;;;
YIL139C_dma2369;YIL139C;rev7;1,0023;0,0871;1,0023;0,0871;;;;;
YIL139C_sn1298;YIL139C;rev7;1,0023;0,0871;1,0023;0,0871;;;;;
YIL140W_dma2368;YIL140W;axl2;1,0223;0,1279;1,0223;0,1279;;;;;
YIL140W_sn684;YIL140W;axl2;1,0223;0,1279;1,0223;0,1279;;;;;
YIL141W_dma2367;YIL141W;yil141w;1,0255;0,0067;1,0255;0,0067;;;;;
YIL142W_damp77;YIL142W;cct2_damp;0,916;0,0533;0,916;0,0533;;;;;
YIL142W_tsq2037;YIL142W;cct2-5001;0,7203;0,0103;0,7489;0,0148;;;;;
YIL142W_tsq2038;YIL142W;cct2-5002;0,8184;0,0056;0,7736;0,0138;;;;;
YIL143C_damp78;YIL143C;ssl2_damp;0,963;0,0283;0,963;0,0283;;;;;
YIL143C_tsq1144;YIL143C;ssl2-ts;0,9014;0,0117;0,8131;0,038;;;;;
YIL144W_damp602;YIL144W;ndc80_damp;1,0465;0,0446;1,0465;0,0446;;;;;
YIL144W_S9;YIL144W;tid3-1-supp1;NaN;NaN;NaN;NaN;;;;;
YIL144W_tsa246;YIL144W;tid3-1;0,9726;0,0426;0,7828;0,2245;;;;;
YIL144W_tsq1260;YIL144W;tid3-1;0,9726;0,0426;0,7828;0,2245;;;;;
YIL145C_dma2366;YIL145C;pan6;1,0228;0,035;1,0228;0,035;;;;;
YIL145C_sn4415;YIL145C;pan6;1,0228;0,035;1,0228;0,035;;;;;
YIL146C_dma2365;YIL146C;atg32;0,984;0,1182;0,984;0,1182;;;;;
YIL146C_sn715;YIL146C;atg32;0,984;0,1182;0,984;0,1182;;;;;
YIL147C_damp603;YIL147C;sln1_damp;0,9725;0,044;0,9725;0,044;;;;;
YIL147C_tsa1001;YIL147C;sln1-ts4;0,9341;0,1069;0,7479;0,1866;;;;;
YIL147C_tsq1003;YIL147C;sln1-ts4;0,9341;0,1069;0,7479;0,1866;;;;;
YIL148W_sn4108;YIL148W;rpl40a;0,902;0,0349;0,902;0,0349;;;;;
YIL149C_dma2386;YIL149C;mlp2;1,02;0,0524;1,02;0,0524;;;;;
YIL149C_sn1965;YIL149C;mlp2;1,02;0,0524;1,02;0,0524;;;;;
YIL150C_damp604;YIL150C;mcm10_damp;0,969;0,0165;0,969;0,0165;;;;;
YIL150C_tsa110;YIL150C;mcm10-1;0,7936;0,1888;0,5997;0,0689;;;;;
YIL150C_tsq110;YIL150C;mcm10-1;0,7936;0,1888;0,5997;0,0689;;;;;
YIL150C_tsq458;YIL150C;mcm10-43;0,8469;0,1354;0,9033;0,0075;;;;;
YIL151C_dma5308;YIL151C;esl1;0,9495;0,0411;0,9495;0,0411;;;;;
YIL151C_sn3240;YIL151C;esl1;0,9495;0,0411;0,9495;0,0411;;;;;
YIL152W_dma2385;YIL152W;yil152w;1,001;0,0482;1,001;0,0482;;;;;
YIL152W_sn3241;YIL152W;yil152w;1,001;0,0482;1,001;0,0482;;;;;
YIL153W_dma2384;YIL153W;rrd1;0,9013;0,0177;0,9013;0,0177;;;;;
YIL153W_sn1290;YIL153W;rrd1;0,9013;0,0177;0,9013;0,0177;;;;;
YIL154C_dma2383;YIL154C;imp2';0,884;0,0193;0,884;0,0193;;;;;
YIL155C_dma2382;YIL155C;gut2;1,038;0,0515;1,038;0,0515;;;;;
YIL155C_sn2799;YIL155C;gut2;1,038;0,0515;1,038;0,0515;;;;;
YIL156W_dma2381;YIL156W;ubp7;1,023;0,0573;1,023;0,0573;;;;;
YIL156W_sn2159;YIL156W;ubp7;1,023;0,0573;1,023;0,0573;;;;;
YIL157C_sn2519;YIL157C;coa1;0,7765;0,0408;0,7765;0,0408;;;;;
YIL158W_dma5307;YIL158W;aim20;1,012;0,0474;1,012;0,0474;;;;;
YIL158W_sn3773;YIL158W;aim20;1,012;0,0474;1,012;0,0474;;;;;
YIL159W_dma2379;YIL159W;bnr1;1,0127;0,0562;1,0127;0,0562;;;;;
YIL159W_sn567;YIL159W;bnr1;1,0127;0,0562;1,0127;0,0562;;;;;
YIL160C_dma2378;YIL160C;pot1;0,9878;0,0917;0,9878;0,0917;;;;;
YIL160C_sn2806;YIL160C;pot1;0,9878;0,0917;0,9878;0,0917;;;;;
YIL161W_dma2377;YIL161W;yil161w;0,9997;0,0571;0,9997;0,0571;;;;;
YIL161W_sn3464;YIL161W;yil161w;0,9997;0,0571;0,9997;0,0571;;;;;
YIL162W_dma2399;YIL162W;suc2;1,0002;0,0556;1,0002;0,0556;;;;;
YIL162W_sn3012;YIL162W;suc2;1,0002;0,0556;1,0002;0,0556;;;;;
YIL163C_dma2398;YIL163C;yil163c;1,028;0,0073;1,028;0,0073;;;;;
YIL164C_dma2397;YIL164C;nit1;0,9522;0,2328;0,9522;0,2328;;;;;
YIL164C_sn1152;YIL164C;nit1;0,9522;0,2328;0,9522;0,2328;;;;;
YIL165C_dma2396;YIL165C;yil165c;0,994;0,0168;0,994;0,0168;;;;;
YIL165C_sn3242;YIL165C;yil165c;0,994;0,0168;0,994;0,0168;;;;;
YIL166C_dma2395;YIL166C;yil166c;0,956;0,0115;0,956;0,0115;;;;;
YIL167W_dma2394;YIL167W;sdl1;0,9703;0,0381;0,9703;0,0381;;;;;
YIL167W_sn4320;YIL167W;sdl1;0,9703;0,0381;0,9703;0,0381;;;;;
YIL168W_dma2393;YIL168W;yil168w;0,9918;0,0617;0,9918;0,0617;;;;;
YIL168W_sn4403;YIL168W;yil168w;0,9918;0,0617;0,9918;0,0617;;;;;
YIL169C_sn3243;YIL169C;yil169c;1,003;0,0284;1,003;0,0284;;;;;
YIL170W_dma2392;YIL170W;hxt12;1,0017;0,0351;1,0017;0,0351;;;;;
YIL171W_sn4529;YIL171W;yil171w;1,0305;0,0482;1,0305;0,0482;;;;;
YIL173W_dma2391;YIL173W;vth1;1,0115;0,009;1,0115;0,009;;;;;
YIL174W_sn3244;YIL174W;yil174w;1,0915;0,0697;1,0915;0,0697;;;;;
YIL175W_sn3245;YIL175W;yil175w;1,0255;0,0162;1,0255;0,0162;;;;;
YIL176C_sn4530;YIL176C;pau14;1,0255;0,0325;1,0255;0,0325;;;;;
YIR001C_dma2390;YIR001C;sgn1;0,9912;0,0852;0,9912;0,0852;;;;;
YIR001C_sn1837;YIR001C;sgn1;0,9912;0,0852;0,9912;0,0852;;;;;
YIR002C_dma2389;YIR002C;mph1;0,9637;0,0969;0,9637;0,0969;;;;;
YIR002C_sn1266;YIR002C;mph1;0,9637;0,0969;0,9637;0,0969;;;;;
YIR003W_dma2424;YIR003W;aim21;0,9675;0,0843;0,9675;0,0843;;;;;
YIR003W_sn603;YIR003W;aim21;0,9675;0,0843;0,9675;0,0843;;;;;
YIR004W_sn297;YIR004W;djp1;1,005;0,011;1,005;0,011;;;;;
YIR005W_dma2423;YIR005W;ist3;0,844;0,0705;0,844;0,0705;;;;;
YIR005W_sn2070;YIR005W;ist3;0,844;0,0705;0,844;0,0705;;;;;
YIR006C_damp606;YIR006C;pan1_damp;0,999;0,0366;0,999;0,0366;;;;;
YIR006C_tsa353;YIR006C;pan1-4;0,8062;0,2049;0,7488;0,0604;;;;;
YIR006C_tsq353;YIR006C;pan1-4;0,8062;0,2049;0,7488;0,0604;;;;;
YIR007W_dma2422;YIR007W;egh1;1,0107;0,0807;1,0107;0,0807;;;;;
YIR007W_sn3465;YIR007W;egh1;1,0107;0,0807;1,0107;0,0807;;;;;
YIR008C_damp607;YIR008C;pri1_damp;0,796;0,008;0,796;0,008;;;;;
YIR008C_tsa340;YIR008C;pri1-m4;0,7657;0,0066;0,5519;0,0294;;;;;
YIR010W_tsa435;YIR010W;dsn1-7;0,974;0,1485;0,8493;0,2358;;;;;
YIR010W_tsa436;YIR010W;dsn1-8;0,9691;0,0254;0,867;0,0964;;;;;
YIR010W_tsq435;YIR010W;dsn1-7;0,974;0,1485;0,8493;0,2358;;;;;
YIR010W_tsq436;YIR010W;dsn1-8;0,9691;0,0254;0,867;0,0964;;;;;
YIR011C_damp608;YIR011C;sts1_damp;1,0445;0,0678;1,0445;0,0678;;;;;
YIR011C_tsa1105;YIR011C;sts1-5001;0,8145;0,1779;0,6866;0,2999;;;;;
YIR011C_tsq1334;YIR011C;sts1-5001;0,8145;0,1779;0,6866;0,2999;;;;;
YIR012W_damp80;YIR012W;sqt1_damp;0,949;0,006;0,949;0,006;;;;;
YIR012W_tsq1137;YIR012W;sqt1-201;0,5808;0,0072;0,514;0,0058;;;;;
YIR013C_dma2420;YIR013C;gat4;1,0108;0,0244;1,0108;0,0244;;;;;
YIR013C_sn2079;YIR013C;gat4;1,0108;0,0244;1,0108;0,0244;;;;;
YIR014W_dma2419;YIR014W;yir014w;1,0235;0,0606;1,0235;0,0606;;;;;
YIR014W_sn3774;YIR014W;yir014w;1,0235;0,0606;1,0235;0,0606;;;;;
YIR015W_damp609;YIR015W;rpr2_damp;0,959;0,006;0,959;0,006;;;;;
YIR016W_dma2418;YIR016W;yir016w;1,0048;0,0279;1,0048;0,0279;;;;;
YIR016W_sn3246;YIR016W;yir016w;1,0048;0,0279;1,0048;0,0279;;;;;
YIR017C_dma2417;YIR017C;met28;1,0037;0,0497;1,0037;0,0497;;;;;
YIR017C_sn2001;YIR017C;met28;1,0037;0,0497;1,0037;0,0497;;;;;
YIR018C-A_sn4531;YIR018C-A;yir018c-a;1,018;0,0063;1,018;0,0063;;;;;
YIR018W_dma2416;YIR018W;yap5;1,057;0,0685;1,057;0,0685;;;;;
YIR018W_sn1919;YIR018W;yap5;1,057;0,0685;1,057;0,0685;;;;;
YIR019C_dma2415;YIR019C;flo11;1,022;0,0571;1,022;0,0571;;;;;
YIR019C_sn972;YIR019C;flo11;1,022;0,0571;1,022;0,0571;;;;;
YIR020C_dma2414;YIR020C;yir020c;1,0265;0,005;1,0265;0,005;;;;;
YIR020W-A_dma2436;YIR020W-A;yir020w-a;NaN;NaN;0,97126;0,03838;;;;;
YIR021W_sn1811;YIR021W;mrs1;0,7085;0,1185;0,7085;0,1185;;;;;
YIR021W-A_sn4532;YIR021W-A;yir021w-a;0,9915;0,018;0,9915;0,018;;;;;
YIR022W_tsq318;YIR022W;sec11-2;0,766;0,1704;0,6314;0,186;;;;;
YIR023W_dma2435;YIR023W;dal81;0,6402;0,1205;0,6402;0,1205;;;;;
YIR023W_sn2013;YIR023W;dal81;0,6402;0,1205;0,6402;0,1205;;;;;
YIR024C_dma2434;YIR024C;ina22;0,9867;0,0267;0,9867;0,0267;;;;;
YIR024C_sn1133;YIR024C;ina22;0,9867;0,0267;0,9867;0,0267;;;;;
YIR025W_dma2433;YIR025W;mnd2;1,04;0,0498;1,04;0,0498;;;;;
YIR026C_sn1078;YIR026C;yvh1;1,013;0,0348;1,013;0,0348;;;;;
YIR027C_dma2432;YIR027C;dal1;0,9968;0,1136;0,9968;0,1136;;;;;
YIR027C_sn4251;YIR027C;dal1;0,9968;0,1136;0,9968;0,1136;;;;;
YIR028W_dma2431;YIR028W;dal4;1,0125;0,0639;1,0125;0,0639;;;;;
YIR028W_sn4254;YIR028W;dal4;1,0125;0,0639;1,0125;0,0639;;;;;
YIR029W_dma2430;YIR029W;dal2;0,986;0,0905;0,986;0,0905;;;;;
YIR029W_sn4250;YIR029W;dal2;0,986;0,0905;0,986;0,0905;;;;;
YIR030C_dma2429;YIR030C;dcg1;1,0325;0,045;1,0325;0,045;;;;;
YIR030C_sn4400;YIR030C;dcg1;1,0325;0,045;1,0325;0,045;;;;;
YIR031C_dma2428;YIR031C;dal7;1,0022;0,0469;1,0022;0,0469;;;;;
YIR031C_sn2750;YIR031C;dal7;1,0022;0,0469;1,0022;0,0469;;;;;
YIR032C_dma2427;YIR032C;dal3;1,0235;0,0619;1,0235;0,0619;;;;;
YIR032C_sn4252;YIR032C;dal3;1,0235;0,0619;1,0235;0,0619;;;;;
YIR033W_dma2426;YIR033W;mga2;0,8632;0,1675;0,8632;0,1675;;;;;
YIR033W_sn1943;YIR033W;mga2;0,8632;0,1675;0,8632;0,1675;;;;;
YIR035C_dma2447;YIR035C;yir035c;1,007;0,0122;1,007;0,0122;;;;;
YIR035C_sn52;YIR035C;yir035c;1,007;0,0122;1,007;0,0122;;;;;
YIR036C_dma2446;YIR036C;irc24;1,007;0,0109;1,007;0,0109;;;;;
YIR037W_dma2445;YIR037W;hyr1;0,992;0,0531;0,992;0,0531;;;;;
YIR037W_sn1001;YIR037W;hyr1;0,992;0,0531;0,992;0,0531;;;;;
YIR038C_dma2444;YIR038C;gtt1;1,007;0,0517;1,007;0,0517;;;;;
YIR038C_sn2863;YIR038C;gtt1;1,007;0,0517;1,007;0,0517;;;;;
YIR039C_dma2443;YIR039C;yps6;1,0075;0,0617;1,0075;0,0617;;;;;
YIR039C_sn16;YIR039C;yps6;1,0075;0,0617;1,0075;0,0617;;;;;
YIR041W_sn4533;YIR041W;pau15;1,008;0,0213;1,008;0,0213;;;;;
YIR042C_dma2442;YIR042C;yir042c;1,0347;0,0196;1,0347;0,0196;;;;;
YIR042C_sn3247;YIR042C;yir042c;1,0347;0,0196;1,0347;0,0196;;;;;
YIR043C_dma2441;YIR043C;yir043c;1,0125;0,0177;1,0125;0,0177;;;;;
YIR044C_sn3249;YIR044C;yir044c;0,997;0,0672;0,997;0,0672;;;;;
YJL001W_tsa292;YJL001W;pre3-2;1,0398;0,0466;0,9562;0,2608;;;;;
YJL002C_damp612;YJL002C;ost1_damp;0,7645;0,1376;0,7645;0,1376;;;;;
YJL002C_tsa735;YJL002C;ost1-6;0,9537;0,0464;0,7831;0,2676;;;;;
YJL002C_tsq735;YJL002C;ost1-6;0,9537;0,0464;0,7831;0,2676;;;;;
YJL003W_sn2474;YJL003W;cox16;0,7585;0,0239;0,7585;0,0239;;;;;
YJL004C_dma2439;YJL004C;sys1;0,9745;0,0564;0,9745;0,0564;;;;;
YJL004C_sn237;YJL004C;sys1;0,9745;0,0564;0,9745;0,0564;;;;;
YJL005W_damp613;YJL005W;cyr1_damp;1,0245;0,0417;1,0245;0,0417;;;;;
YJL005W_tsa354;YJL005W;cdc35-1;0,9046;0,031;0,8005;0,0752;;;;;
YJL005W_tsq354;YJL005W;cdc35-1;0,9046;0,031;0,8005;0,0752;;;;;
YJL007C_dma2438;YJL007C;yjl007c;1,0045;0,0086;1,0045;0,0086;;;;;
YJL008C_damp614;YJL008C;cct8_damp;0,563;0,026;0,563;0,026;;;;;
YJL008C_tsq2618;YJL008C;cct8-5001;NaN;NaN;NaN;NaN;;;;;
YJL008C_tsq2968;YJL008C;cct8-5002;NaN;NaN;NaN;NaN;;;;;
YJL010C_damp616;YJL010C;nop9_damp;1,0135;0,0288;1,0135;0,0288;;;;;
YJL010C_tsq2041;YJL010C;nop9-5001;0,6792;0,0168;0,8289;0,0207;;;;;
YJL010C_tsq2044;YJL010C;nop9-5004;0,9454;0,0084;0,8556;0,0128;;;;;
YJL011C_damp617;YJL011C;rpc17_damp;0,7275;0,1008;0,7275;0,1008;;;;;
YJL011C_tsa1270;YJL011C;rpc17-5001;0,8575;0,0413;0,7727;0,0436;;;;;
YJL012C_dma2460;YJL012C;vtc4;0,9737;0,0562;0,9737;0,0562;;;;;
YJL012C_sn501;YJL012C;vtc4;0,9737;0,0562;0,9737;0,0562;;;;;
YJL013C_dma2459;YJL013C;mad3;1,0055;0,0467;1,0055;0,0467;;;;;
YJL013C_sn1472;YJL013C;mad3;1,0055;0,0467;1,0055;0,0467;;;;;
YJL014W_tsq2045;YJL014W;cct3-5001;0,7051;0,0231;0,6975;0,0089;;;;;
YJL016W_dma2458;YJL016W;yjl016w;1,0525;0,0538;1,0525;0,0538;;;;;
YJL016W_sn3466;YJL016W;yjl016w;1,0525;0,0538;1,0525;0,0538;;;;;
YJL017W_dma2457;YJL017W;yjl017w;1,056;0,0286;1,056;0,0286;;;;;
YJL020C_dma2456;YJL020C;bbc1;0,9905;0,0395;0,9905;0,0395;;;;;
YJL020C_sn552;YJL020C;bbc1;0,9905;0,0395;0,9905;0,0395;;;;;
YJL021C_dma2455;YJL021C;yjl021c;0,9915;0,0067;0,9915;0,0067;;;;;
YJL022W_dma2454;YJL022W;yjl022w;0,987;0,0099;0,987;0,0099;;;;;
YJL023C_S247;YJL023C;pet130-supp1;NaN;NaN;NaN;NaN;;;;;
YJL024C_dma2452;YJL024C;aps3;0,954;0,0817;0,954;0,0817;;;;;
YJL024C_sn242;YJL024C;aps3;0,954;0,0817;0,954;0,0817;;;;;
YJL025W_damp620;YJL025W;rrn7_damp;1,026;0,0114;1,026;0,0114;;;;;
YJL025W_tsa1130;YJL025W;rrn7-5001;0,7233;0,1254;0,6845;0,151;;;;;
YJL025W_tsq1457;YJL025W;rrn7-5001;0,7233;0,1254;0,6845;0,151;;;;;
YJL026W_damp621;YJL026W;rnr2_damp;1,018;0,0171;1,018;0,0171;;;;;
YJL027C_dma2451;YJL027C;yjl027c;1,04;0,0439;1,04;0,0439;;;;;
YJL027C_sn3250;YJL027C;yjl027c;1,04;0,0439;1,04;0,0439;;;;;
YJL028W_dma2450;YJL028W;yjl028w;1,0415;0,0142;1,0415;0,0142;;;;;
YJL029C_dma5323;YJL029C;vps53-supp1;0,463;0,0209;0,463;0,0209;;;;;
YJL029C_sn248;YJL029C;vps53;0,177;0,006;0,177;0,006;;;;;
YJL030W_dma2472;YJL030W;mad2;0,9903;0,0422;0,9903;0,0422;;;;;
YJL030W_sn1471;YJL030W;mad2;0,9903;0,0422;0,9903;0,0422;;;;;
YJL031C_tsq2619;YJL031C;bet4-5007;NaN;NaN;NaN;NaN;;;;;
YJL031C_tsq2969;YJL031C;bet4-5001;NaN;NaN;NaN;NaN;;;;;
YJL031C_tsq2970;YJL031C;bet4-5002;NaN;NaN;NaN;NaN;;;;;
YJL033W_damp624;YJL033W;hca4_damp;0,9335;0,0559;0,9335;0,0559;;;;;
YJL033W_tsq2048;YJL033W;hca4-5002;0,6922;0,0075;NaN;NaN;;;;;
YJL033W_tsq2055;YJL033W;hca4-5009;0,8716;0,0112;0,8842;0,0089;;;;;
YJL034W_damp625;YJL034W;kar2_damp;0,984;0,0221;0,984;0,0221;;;;;
YJL034W_tsa210;YJL034W;kar2-159;0,8673;0,0731;0,5602;0,0415;;;;;
YJL034W_tsq1092;YJL034W;kar2-159;0,8673;0,0731;0,5602;0,0415;;;;;
YJL035C_damp626;YJL035C;tad2_damp;1,041;0,0125;1,041;0,0125;;;;;
YJL035C_tsa1099;YJL035C;tad2-5001;0,944;0,1137;0,6772;0,2182;;;;;
YJL035C_tsq1328;YJL035C;tad2-5001;0,944;0,1137;0,6772;0,2182;;;;;
YJL036W_dma2471;YJL036W;snx4;0,8605;0,0882;0,8605;0,0882;;;;;
YJL036W_sn2244;YJL036W;snx4;0,8605;0,0882;0,8605;0,0882;;;;;
YJL037W_dma2470;YJL037W;irc18;1,0152;0,0912;1,0152;0,0912;;;;;
YJL037W_sn3251;YJL037W;irc18;1,0152;0,0912;1,0152;0,0912;;;;;
YJL038C_dma2469;YJL038C;loh1;1,0345;0,0508;1,0345;0,0508;;;;;
YJL038C_sn3252;YJL038C;loh1;1,0345;0,0508;1,0345;0,0508;;;;;
YJL039C_damp83;YJL039C;nup192_damp;1,002;0,0292;1,002;0,0292;;;;;
YJL039C_tsa496;YJL039C;nup192-15;0,951;0,0152;0,7115;0,0339;;;;;
YJL041W_tsq2620;YJL041W;nsp1-5002;0,7006;0,0078;NaN;NaN;;;;;
YJL042W_dma2468;YJL042W;mhp1;0,9805;0,0479;0,9805;0,0479;;;;;
YJL042W_sn1186;YJL042W;mhp1;0,9805;0,0479;0,9805;0,0479;;;;;
YJL043W_dma2467;YJL043W;yjl043w;0,9875;0,0688;0,9875;0,0688;;;;;
YJL043W_sn3600;YJL043W;yjl043w;0,9875;0,0688;0,9875;0,0688;;;;;
YJL044C_dma2466;YJL044C;gyp6;1,011;0,0453;1,011;0,0453;;;;;
YJL045W_dma2465;YJL045W;yjl045w-supp1;0,992;0,0945;0,992;0,0945;;;;;
YJL046W_dma2464;YJL046W;aim22;0,804;0,086;0,804;0,086;;;;;
YJL046W_sn628;YJL046W;aim22;0,804;0,086;0,804;0,086;;;;;
YJL047C_dma2463;YJL047C;rtt101;0,9083;0,0487;0,9083;0,0487;;;;;
YJL047C_sn1672;YJL047C;rtt101;0,9083;0,0487;0,9083;0,0487;;;;;
YJL047C-A_sn4534;YJL047C-A;yjl047c-a;0,9885;0,0199;0,9885;0,0199;;;;;
YJL048C_dma2462;YJL048C;ubx6;1,023;0,038;1,023;0,038;;;;;
YJL048C_sn3082;YJL048C;ubx6;1,023;0,038;1,023;0,038;;;;;
YJL049W_dma2484;YJL049W;chm7;0,9567;0,0211;0,9567;0,0211;;;;;
YJL049W_sn3253;YJL049W;chm7;0,9567;0,0211;0,9567;0,0211;;;;;
YJL050W_damp85;YJL050W;mtr4_damp;0,976;0,053;0,976;0,053;;;;;
YJL050W_tsa431;YJL050W;mtr4-1;0,8226;0,0691;0,7221;0,0893;;;;;
YJL050W_tsq431;YJL050W;mtr4-1;0,8226;0,0691;0,7221;0,0893;;;;;
YJL051W_dma2483;YJL051W;irc8;1,045;0,0691;1,045;0,0691;;;;;
YJL051W_sn3048;YJL051W;irc8;1,045;0,0691;1,045;0,0691;;;;;
YJL052C-A_sn3254;YJL052C-A;yjl052c-a;0,995;0,022;0,995;0,022;;;;;
YJL052W_sn2846;YJL052W;tdh1;1,0315;0,0311;1,0315;0,0311;;;;;
YJL053W_dma2482;YJL053W;pep8;0,8103;0,103;0,8103;0,103;;;;;
YJL053W_sn370;YJL053W;pep8;0,8103;0,103;0,8103;0,103;;;;;
YJL054W_damp627;YJL054W;tim54_damp;0,8375;0,0749;0,8375;0,0749;;;;;
YJL054W_tsq2056;YJL054W;tim54-5001;0,7829;0,0159;0,7933;0,0198;;;;;
YJL054W_tsq2057;YJL054W;tim54-5002;0,5783;0,0168;0,5226;0,0178;;;;;
YJL055W_dma2481;YJL055W;yjl055w;1,044;0,0395;1,044;0,0395;;;;;
YJL056C_sn2004;YJL056C;zap1;0,1935;0,0106;0,1935;0,0106;;;;;
YJL057C_dma2480;YJL057C;iks1;1,0292;0,0423;1,0292;0,0423;;;;;
YJL057C_sn1697;YJL057C;iks1;1,0292;0,0423;1,0292;0,0423;;;;;
YJL058C_dma2479;YJL058C;bit61;1,0188;0,0681;1,0188;0,0681;;;;;
YJL058C_sn3409;YJL058C;bit61;1,0188;0,0681;1,0188;0,0681;;;;;
YJL059W_dma2478;YJL059W;yhc3;1,001;0,0869;1,001;0,0869;;;;;
YJL059W_sn262;YJL059W;yhc3;1,001;0,0869;1,001;0,0869;;;;;
YJL060W_dma2477;YJL060W;bna3;1,014;0,0344;1,014;0,0344;;;;;
YJL060W_sn4392;YJL060W;bna3;1,014;0,0344;1,014;0,0344;;;;;
YJL061W_damp628;YJL061W;nup82_damp;0,974;0,026;0,974;0,026;;;;;
YJL061W_tsq2061;YJL061W;nup82-5005;0,9239;0,0121;0,9178;0,0217;;;;;
YJL061W_tsq2062;YJL061W;nup82-5004;0,7651;0,0149;NaN;NaN;;;;;
YJL062W_dma2476;YJL062W;las21;1,0512;0,0726;1,0512;0,0726;;;;;
YJL062W_sn830;YJL062W;las21;1,0512;0,0726;1,0512;0,0726;;;;;
YJL062W-A_sn2574;YJL062W-A;coa3;0,745;0,0452;0,745;0,0452;;;;;
YJL063C_S73;YJL063C;mrpl8-supp1;NaN;NaN;NaN;NaN;;;;;
YJL064W_dma2475;YJL064W;yjl064w;0,981;0,0063;0,981;0,0063;;;;;
YJL065C_dma2474;YJL065C;dls1;0,97;0,113;0,97;0,113;;;;;
YJL065C_sn1201;YJL065C;dls1;0,97;0,113;0,97;0,113;;;;;
YJL066C_dma2496;YJL066C;mpm1;0,977;0,0392;0,977;0,0392;;;;;
YJL066C_sn2535;YJL066C;mpm1;0,977;0,0392;0,977;0,0392;;;;;
YJL067W_dma2495;YJL067W;yjl067w;1,0115;0,0188;1,0115;0,0188;;;;;
YJL068C_dma2494;YJL068C;yjl068c;0,9785;0,0748;0,9785;0,0748;;;;;
YJL068C_sn2828;YJL068C;yjl068c;0,9785;0,0748;0,9785;0,0748;;;;;
YJL069C_damp629;YJL069C;utp18_damp;0,9645;0,0215;0,9645;0,0215;;;;;
YJL069C_tsq2063;YJL069C;utp18-5001;0,9211;0,0103;0,9662;0,0168;;;;;
YJL069C_tsq2064;YJL069C;utp18-5002;0,9519;0,0084;1,0591;0,0237;;;;;
YJL070C_dma2493;YJL070C;yjl070c;1,0083;0,0631;1,0083;0,0631;;;;;
YJL070C_sn4302;YJL070C;yjl070c;1,0083;0,0631;1,0083;0,0631;;;;;
YJL072C_damp630;YJL072C;psf2_damp;0,969;0,0139;0,969;0,0139;;;;;
YJL072C_tsa1228;YJL072C;psf2-5001;0,8666;0,05;0,7275;0,0244;;;;;
YJL072C_tsq2842;YJL072C;psf2-5001;0,8666;0,05;0,7275;0,0244;;;;;
YJL073W_dma2491;YJL073W;jem1;0,9823;0,0474;0,9823;0,0474;;;;;
YJL073W_sn350;YJL073W;jem1;0,9823;0,0474;0,9823;0,0474;;;;;
YJL074C_damp631;YJL074C;smc3_damp;0,96;0,034;0,96;0,034;;;;;
YJL074C_tsa259;YJL074C;smc3-1;0,8986;0,0481;0,8389;0,1069;;;;;
YJL074C_tsa71;YJL074C;smc3-42;0,9098;0,0871;0,8091;0,1072;;;;;
YJL074C_tsq259;YJL074C;smc3-1;0,8986;0,0481;0,8389;0,1069;;;;;
YJL074C_tsq63;YJL074C;smc3-42;0,9098;0,0871;0,8091;0,1072;;;;;
YJL076W_damp86;YJL076W;net1_damp;1,0365;0,0886;1,0365;0,0886;;;;;
YJL077C_dma2490;YJL077C;ics3;0,9977;0,0704;0,9977;0,0704;;;;;
YJL077C_sn4716;YJL077C;ics3;0,9977;0,0704;0,9977;0,0704;;;;;
YJL077W-B_sn4535;YJL077W-B;yjl077w-b;1,037;0,0167;1,037;0,0167;;;;;
YJL078C_dma2489;YJL078C;pry3;0,9868;0,0682;0,9868;0,0682;;;;;
YJL078C_sn616;YJL078C;pry3;0,9868;0,0682;0,9868;0,0682;;;;;
YJL079C_dma5163;YJL079C;pry1;1,0065;0,097;1,0065;0,097;;;;;
YJL079C_sn656;YJL079C;pry1;1,0065;0,097;1,0065;0,097;;;;;
YJL081C_tsa618;YJL081C;arp4-g161d;0,6098;0,12;0,4481;0,1349;;;;;
YJL082W_sn3537;YJL082W;iml2;0,9835;0,0298;0,9835;0,0298;;;;;
YJL083W_dma2488;YJL083W;tax4;1,0217;0,0468;1,0217;0,0468;;;;;
YJL083W_sn3820;YJL083W;tax4;1,0217;0,0468;1,0217;0,0468;;;;;
YJL084C_dma2487;YJL084C;aly2;0,997;0,07;0,997;0,07;;;;;
YJL084C_sn1088;YJL084C;aly2;0,997;0,07;0,997;0,07;;;;;
